name,type,value,date
马来西亚,MYS,3.24,1968
马来西亚,MYS,3.26,1969
马来西亚,MYS,3.31,1970
马来西亚,MYS,3.37,1971
马来西亚,MYS,3.44,1972
马来西亚,MYS,3.50,1973
马来西亚,MYS,3.54,1974
马来西亚,MYS,3.57,1975
马来西亚,MYS,3.58,1976
马来西亚,MYS,3.59,1977
马来西亚,MYS,3.58,1978
马来西亚,MYS,3.58,1979
马来西亚,MYS,3.59,1980
马来西亚,MYS,3.62,1981
马来西亚,MYS,3.65,1982
马来西亚,MYS,3.67,1983
马来西亚,MYS,3.69,1984
马来西亚,MYS,3.70,1985
马来西亚,MYS,3.71,1986
马来西亚,MYS,3.70,1987
马来西亚,MYS,3.69,1988
马来西亚,MYS,3.68,1989
马来西亚,MYS,3.68,1990
马来西亚,MYS,3.71,1991
马来西亚,MYS,3.73,1992
马来西亚,MYS,3.76,1993
马来西亚,MYS,3.78,1994
马来西亚,MYS,3.80,1995
马来西亚,MYS,3.82,1996
马来西亚,MYS,3.83,1997
马来西亚,MYS,3.84,1998
马来西亚,MYS,3.86,1999
马来西亚,MYS,3.91,2000
马来西亚,MYS,4.02,2001
马来西亚,MYS,4.13,2002
马来西亚,MYS,4.23,2003
马来西亚,MYS,4.31,2004
马来西亚,MYS,4.40,2005
马来西亚,MYS,4.55,2006
马来西亚,MYS,4.67,2007
马来西亚,MYS,4.78,2008
马来西亚,MYS,4.86,2009
马来西亚,MYS,4.94,2010
马来西亚,MYS,5.10,2011
马来西亚,MYS,5.28,2012
马来西亚,MYS,5.47,2013
马来西亚,MYS,5.66,2014
马来西亚,MYS,5.86,2015
马来西亚,MYS,6.08,2016
马来西亚,MYS,6.29,2017
马尔代夫,MDV,2.59,1960
马尔代夫,MDV,2.58,1961
马尔代夫,MDV,2.56,1962
马尔代夫,MDV,2.53,1963
马尔代夫,MDV,2.50,1964
马尔代夫,MDV,2.45,1965
马尔代夫,MDV,2.45,1966
马尔代夫,MDV,2.43,1967
马尔代夫,MDV,2.41,1968
马尔代夫,MDV,2.40,1969
马尔代夫,MDV,2.38,1970
马尔代夫,MDV,2.38,1971
马尔代夫,MDV,2.39,1972
马尔代夫,MDV,2.39,1973
马尔代夫,MDV,2.40,1974
马尔代夫,MDV,2.40,1975
马尔代夫,MDV,2.45,1976
马尔代夫,MDV,2.49,1977
马尔代夫,MDV,2.53,1978
马尔代夫,MDV,2.56,1979
马尔代夫,MDV,2.59,1980
马尔代夫,MDV,2.62,1981
马尔代夫,MDV,2.63,1982
马尔代夫,MDV,2.64,1983
马尔代夫,MDV,2.65,1984
马尔代夫,MDV,2.66,1985
马尔代夫,MDV,2.69,1986
马尔代夫,MDV,2.72,1987
马尔代夫,MDV,2.75,1988
马尔代夫,MDV,2.78,1989
马尔代夫,MDV,2.80,1990
马尔代夫,MDV,2.84,1991
马尔代夫,MDV,2.88,1992
马尔代夫,MDV,2.91,1993
马尔代夫,MDV,2.96,1994
马尔代夫,MDV,3.03,1995
马尔代夫,MDV,3.14,1996
马尔代夫,MDV,3.26,1997
马尔代夫,MDV,3.39,1998
马尔代夫,MDV,3.54,1999
马尔代夫,MDV,3.68,2000
马尔代夫,MDV,3.82,2001
马尔代夫,MDV,3.95,2002
马尔代夫,MDV,4.08,2003
马尔代夫,MDV,4.19,2004
马尔代夫,MDV,4.28,2005
马尔代夫,MDV,4.36,2006
马尔代夫,MDV,4.42,2007
马尔代夫,MDV,4.46,2008
马尔代夫,MDV,4.48,2009
马尔代夫,MDV,4.47,2010
马尔代夫,MDV,4.41,2011
马尔代夫,MDV,4.32,2012
马尔代夫,MDV,4.24,2013
马尔代夫,MDV,4.16,2014
马尔代夫,MDV,4.10,2015
马尔代夫,MDV,4.10,2016
马尔代夫,MDV,4.12,2017
马里,MLI,2.27,1960
马里,MLI,2.30,1961
马里,MLI,2.31,1962
马里,MLI,2.31,1963
马里,MLI,2.30,1964
马里,MLI,2.29,1965
马里,MLI,2.37,1966
马里,MLI,2.44,1967
马里,MLI,2.50,1968
马里,MLI,2.54,1969
马里,MLI,2.58,1970
马里,MLI,2.67,1971
马里,MLI,2.75,1972
马里,MLI,2.82,1973
马里,MLI,2.87,1974
马里,MLI,2.92,1975
马里,MLI,3.01,1976
马里,MLI,3.08,1977
马里,MLI,3.15,1978
马里,MLI,3.20,1979
马里,MLI,3.25,1980
马里,MLI,3.33,1981
马里,MLI,3.41,1982
马里,MLI,3.48,1983
马里,MLI,3.53,1984
马里,MLI,3.57,1985
马里,MLI,3.64,1986
马里,MLI,3.70,1987
马里,MLI,3.75,1988
马里,MLI,3.79,1989
马里,MLI,3.82,1990
马里,MLI,3.80,1991
马里,MLI,3.78,1992
马里,MLI,3.74,1993
马里,MLI,3.70,1994
马里,MLI,3.65,1995
马里,MLI,3.59,1996
马里,MLI,3.53,1997
马里,MLI,3.46,1998
马里,MLI,3.38,1999
马里,MLI,3.30,2000
马里,MLI,3.23,2001
马里,MLI,3.15,2002
马里,MLI,3.07,2003
马里,MLI,3.00,2004
马里,MLI,2.93,2005
马里,MLI,2.89,2006
马里,MLI,2.87,2007
马里,MLI,2.84,2008
马里,MLI,2.80,2009
马里,MLI,2.75,2010
马里,MLI,2.71,2011
马里,MLI,2.67,2012
马里,MLI,2.62,2013
马里,MLI,2.57,2014
马里,MLI,2.53,2015
马里,MLI,2.53,2016
马里,MLI,2.52,2017
马耳他,MLT,7.27,1960
马耳他,MLT,7.36,1961
马耳他,MLT,7.44,1962
马耳他,MLT,7.51,1963
马耳他,MLT,7.60,1964
马耳他,MLT,7.74,1965
马耳他,MLT,7.99,1966
马耳他,MLT,8.31,1967
马耳他,MLT,8.66,1968
马耳他,MLT,9.02,1969
马耳他,MLT,9.37,1970
马耳他,MLT,9.56,1971
马耳他,MLT,9.68,1972
马耳他,MLT,9.75,1973
马耳他,MLT,9.79,1974
马耳他,MLT,9.80,1975
马耳他,MLT,9.83,1976
马耳他,MLT,9.84,1977
马耳他,MLT,9.85,1978
马耳他,MLT,9.84,1979
马耳他,MLT,9.83,1980
马耳他,MLT,9.86,1981
马耳他,MLT,9.85,1982
马耳他,MLT,9.82,1983
马耳他,MLT,9.78,1984
马耳他,MLT,9.74,1985
马耳他,MLT,9.88,1986
马耳他,MLT,10.04,1987
马耳他,MLT,10.23,1988
马耳他,MLT,10.40,1989
马耳他,MLT,10.56,1990
马耳他,MLT,10.75,1991
马耳他,MLT,10.92,1992
马耳他,MLT,11.09,1993
马耳他,MLT,11.26,1994
马耳他,MLT,11.44,1995
马耳他,MLT,11.60,1996
马耳他,MLT,11.75,1997
马耳他,MLT,11.91,1998
马耳他,MLT,12.07,1999
马耳他,MLT,12.23,2000
马耳他,MLT,12.45,2001
马耳他,MLT,12.69,2002
马耳他,MLT,12.96,2003
马耳他,MLT,13.25,2004
马耳他,MLT,13.54,2005
马耳他,MLT,13.84,2006
马耳他,MLT,14.13,2007
马耳他,MLT,14.48,2008
马耳他,MLT,14.95,2009
马耳他,MLT,15.55,2010
马耳他,MLT,16.00,2011
马耳他,MLT,16.55,2012
马耳他,MLT,17.18,2013
马耳他,MLT,17.81,2014
马耳他,MLT,18.37,2015
马耳他,MLT,18.94,2016
马耳他,MLT,19.43,2017
毛里塔尼亚,MRT,1.94,1960
毛里塔尼亚,MRT,2.00,1961
毛里塔尼亚,MRT,2.06,1962
毛里塔尼亚,MRT,2.12,1963
毛里塔尼亚,MRT,2.17,1964
毛里塔尼亚,MRT,2.22,1965
毛里塔尼亚,MRT,2.28,1966
毛里塔尼亚,MRT,2.33,1967
毛里塔尼亚,MRT,2.38,1968
毛里塔尼亚,MRT,2.43,1969
毛里塔尼亚,MRT,2.47,1970
毛里塔尼亚,MRT,2.52,1971
毛里塔尼亚,MRT,2.57,1972
毛里塔尼亚,MRT,2.61,1973
毛里塔尼亚,MRT,2.65,1974
毛里塔尼亚,MRT,2.69,1975
毛里塔尼亚,MRT,2.73,1976
毛里塔尼亚,MRT,2.77,1977
毛里塔尼亚,MRT,2.80,1978
毛里塔尼亚,MRT,2.83,1979
毛里塔尼亚,MRT,2.86,1980
毛里塔尼亚,MRT,2.90,1981
毛里塔尼亚,MRT,2.93,1982
毛里塔尼亚,MRT,2.96,1983
毛里塔尼亚,MRT,2.98,1984
毛里塔尼亚,MRT,3.00,1985
毛里塔尼亚,MRT,3.03,1986
毛里塔尼亚,MRT,3.06,1987
毛里塔尼亚,MRT,3.08,1988
毛里塔尼亚,MRT,3.09,1989
毛里塔尼亚,MRT,3.11,1990
毛里塔尼亚,MRT,3.13,1991
毛里塔尼亚,MRT,3.15,1992
毛里塔尼亚,MRT,3.16,1993
毛里塔尼亚,MRT,3.17,1994
毛里塔尼亚,MRT,3.18,1995
毛里塔尼亚,MRT,3.18,1996
毛里塔尼亚,MRT,3.18,1997
毛里塔尼亚,MRT,3.17,1998
毛里塔尼亚,MRT,3.17,1999
毛里塔尼亚,MRT,3.16,2000
毛里塔尼亚,MRT,3.16,2001
毛里塔尼亚,MRT,3.16,2002
毛里塔尼亚,MRT,3.15,2003
毛里塔尼亚,MRT,3.14,2004
毛里塔尼亚,MRT,3.13,2005
毛里塔尼亚,MRT,3.13,2006
毛里塔尼亚,MRT,3.13,2007
毛里塔尼亚,MRT,3.12,2008
毛里塔尼亚,MRT,3.11,2009
毛里塔尼亚,MRT,3.11,2010
毛里塔尼亚,MRT,3.10,2011
毛里塔尼亚,MRT,3.10,2012
毛里塔尼亚,MRT,3.10,2013
毛里塔尼亚,MRT,3.09,2014
毛里塔尼亚,MRT,3.10,2015
毛里塔尼亚,MRT,3.12,2016
毛里塔尼亚,MRT,3.14,2017
毛里求斯,MUS,2.48,1960
毛里求斯,MUS,2.49,1961
毛里求斯,MUS,2.49,1962
毛里求斯,MUS,2.48,1963
毛里求斯,MUS,2.48,1964
毛里求斯,MUS,2.48,1965
毛里求斯,MUS,2.49,1966
毛里求斯,MUS,2.51,1967
毛里求斯,MUS,2.54,1968
毛里求斯,MUS,2.56,1969
毛里求斯,MUS,2.58,1970
毛里求斯,MUS,2.63,1971
毛里求斯,MUS,2.67,1972
毛里求斯,MUS,2.71,1973
毛里求斯,MUS,2.74,1974
毛里求斯,MUS,2.77,1975
毛里求斯,MUS,2.92,1976
毛里求斯,MUS,3.07,1977
毛里求斯,MUS,3.25,1978
毛里求斯,MUS,3.44,1979
毛里求斯,MUS,3.63,1980
毛里求斯,MUS,3.73,1981
毛里求斯,MUS,3.82,1982
毛里求斯,MUS,3.91,1983
毛里求斯,MUS,4.00,1984
毛里求斯,MUS,4.10,1985
毛里求斯,MUS,4.23,1986
毛里求斯,MUS,4.36,1987
毛里求斯,MUS,4.49,1988
毛里求斯,MUS,4.61,1989
毛里求斯,MUS,4.71,1990
毛里求斯,MUS,4.83,1991
毛里求斯,MUS,4.93,1992
毛里求斯,MUS,5.02,1993
毛里求斯,MUS,5.10,1994
毛里求斯,MUS,5.20,1995
毛里求斯,MUS,5.39,1996
毛里求斯,MUS,5.60,1997
毛里求斯,MUS,5.80,1998
毛里求斯,MUS,5.98,1999
毛里求斯,MUS,6.14,2000
毛里求斯,MUS,6.25,2001
毛里求斯,MUS,6.35,2002
毛里求斯,MUS,6.43,2003
毛里求斯,MUS,6.51,2004
毛里求斯,MUS,6.59,2005
毛里求斯,MUS,6.74,2006
毛里求斯,MUS,6.91,2007
毛里求斯,MUS,7.10,2008
毛里求斯,MUS,7.33,2009
毛里求斯,MUS,7.63,2010
毛里求斯,MUS,8.01,2011
毛里求斯,MUS,8.44,2012
毛里求斯,MUS,8.91,2013
毛里求斯,MUS,9.42,2014
毛里求斯,MUS,9.95,2015
毛里求斯,MUS,10.44,2016
毛里求斯,MUS,10.95,2017
墨西哥,MEX,3.36,1960
墨西哥,MEX,3.41,1961
墨西哥,MEX,3.45,1962
墨西哥,MEX,3.49,1963
墨西哥,MEX,3.53,1964
墨西哥,MEX,3.57,1965
墨西哥,MEX,3.61,1966
墨西哥,MEX,3.65,1967
墨西哥,MEX,3.69,1968
墨西哥,MEX,3.72,1969
墨西哥,MEX,3.73,1970
墨西哥,MEX,3.74,1971
墨西哥,MEX,3.74,1972
墨西哥,MEX,3.73,1973
墨西哥,MEX,3.72,1974
墨西哥,MEX,3.73,1975
墨西哥,MEX,3.74,1976
墨西哥,MEX,3.77,1977
墨西哥,MEX,3.80,1978
墨西哥,MEX,3.83,1979
墨西哥,MEX,3.84,1980
墨西哥,MEX,3.86,1981
墨西哥,MEX,3.87,1982
墨西哥,MEX,3.87,1983
墨西哥,MEX,3.89,1984
墨西哥,MEX,3.92,1985
墨西哥,MEX,3.98,1986
墨西哥,MEX,4.04,1987
墨西哥,MEX,4.11,1988
墨西哥,MEX,4.19,1989
墨西哥,MEX,4.27,1990
墨西哥,MEX,4.34,1991
墨西哥,MEX,4.42,1992
墨西哥,MEX,4.49,1993
墨西哥,MEX,4.57,1994
墨西哥,MEX,4.64,1995
墨西哥,MEX,4.73,1996
墨西哥,MEX,4.81,1997
墨西哥,MEX,4.89,1998
墨西哥,MEX,4.97,1999
墨西哥,MEX,5.04,2000
墨西哥,MEX,5.11,2001
墨西哥,MEX,5.17,2002
墨西哥,MEX,5.23,2003
墨西哥,MEX,5.30,2004
墨西哥,MEX,5.38,2005
墨西哥,MEX,5.47,2006
墨西哥,MEX,5.57,2007
墨西哥,MEX,5.68,2008
墨西哥,MEX,5.79,2009
墨西哥,MEX,5.90,2010
墨西哥,MEX,6.00,2011
墨西哥,MEX,6.10,2012
墨西哥,MEX,6.20,2013
墨西哥,MEX,6.32,2014
墨西哥,MEX,6.48,2015
墨西哥,MEX,6.66,2016
墨西哥,MEX,6.86,2017
密克罗尼西亚联邦,FSM,3.55,1960
密克罗尼西亚联邦,FSM,3.55,1961
密克罗尼西亚联邦,FSM,3.53,1962
密克罗尼西亚联邦,FSM,3.49,1963
密克罗尼西亚联邦,FSM,3.45,1964
密克罗尼西亚联邦,FSM,3.42,1965
密克罗尼西亚联邦,FSM,3.40,1966
密克罗尼西亚联邦,FSM,3.38,1967
密克罗尼西亚联邦,FSM,3.35,1968
密克罗尼西亚联邦,FSM,3.35,1969
密克罗尼西亚联邦,FSM,3.32,1970
密克罗尼西亚联邦,FSM,3.46,1971
密克罗尼西亚联邦,FSM,3.63,1972
密克罗尼西亚联邦,FSM,3.81,1973
密克罗尼西亚联邦,FSM,4.00,1974
密克罗尼西亚联邦,FSM,4.21,1975
密克罗尼西亚联邦,FSM,4.12,1976
密克罗尼西亚联邦,FSM,4.01,1977
密克罗尼西亚联邦,FSM,3.89,1978
密克罗尼西亚联邦,FSM,3.75,1979
密克罗尼西亚联邦,FSM,3.60,1980
密克罗尼西亚联邦,FSM,3.61,1981
密克罗尼西亚联邦,FSM,3.62,1982
密克罗尼西亚联邦,FSM,3.60,1983
密克罗尼西亚联邦,FSM,3.59,1984
密克罗尼西亚联邦,FSM,3.58,1985
密克罗尼西亚联邦,FSM,3.58,1986
密克罗尼西亚联邦,FSM,3.59,1987
密克罗尼西亚联邦,FSM,3.59,1988
密克罗尼西亚联邦,FSM,3.59,1989
密克罗尼西亚联邦,FSM,3.57,1990
密克罗尼西亚联邦,FSM,3.60,1991
密克罗尼西亚联邦,FSM,3.60,1992
密克罗尼西亚联邦,FSM,3.56,1993
密克罗尼西亚联邦,FSM,3.53,1994
密克罗尼西亚联邦,FSM,3.53,1995
密克罗尼西亚联邦,FSM,3.59,1996
密克罗尼西亚联邦,FSM,3.67,1997
密克罗尼西亚联邦,FSM,3.73,1998
密克罗尼西亚联邦,FSM,3.76,1999
密克罗尼西亚联邦,FSM,3.72,2000
密克罗尼西亚联邦,FSM,3.81,2001
密克罗尼西亚联邦,FSM,3.88,2002
密克罗尼西亚联邦,FSM,3.93,2003
密克罗尼西亚联邦,FSM,3.97,2004
密克罗尼西亚联邦,FSM,4.00,2005
密克罗尼西亚联邦,FSM,3.97,2006
密克罗尼西亚联邦,FSM,3.92,2007
密克罗尼西亚联邦,FSM,3.89,2008
密克罗尼西亚联邦,FSM,3.85,2009
密克罗尼西亚联邦,FSM,3.84,2010
密克罗尼西亚联邦,FSM,3.90,2011
密克罗尼西亚联邦,FSM,3.98,2012
密克罗尼西亚联邦,FSM,4.08,2013
密克罗尼西亚联邦,FSM,4.20,2014
密克罗尼西亚联邦,FSM,4.35,2015
密克罗尼西亚联邦,FSM,4.57,2016
密克罗尼西亚联邦,FSM,4.81,2017
摩尔多瓦,MDA,6.18,1960
摩尔多瓦,MDA,6.09,1961
摩尔多瓦,MDA,5.99,1962
摩尔多瓦,MDA,5.91,1963
摩尔多瓦,MDA,5.86,1964
摩尔多瓦,MDA,5.84,1965
摩尔多瓦,MDA,5.93,1966
摩尔多瓦,MDA,6.04,1967
摩尔多瓦,MDA,6.16,1968
摩尔多瓦,MDA,6.27,1969
摩尔多瓦,MDA,6.33,1970
摩尔多瓦,MDA,6.45,1971
摩尔多瓦,MDA,6.51,1972
摩尔多瓦,MDA,6.56,1973
摩尔多瓦,MDA,6.65,1974
摩尔多瓦,MDA,6.80,1975
摩尔多瓦,MDA,7.01,1976
摩尔多瓦,MDA,7.26,1977
摩尔多瓦,MDA,7.51,1978
摩尔多瓦,MDA,7.67,1979
摩尔多瓦,MDA,7.74,1980
摩尔多瓦,MDA,7.77,1981
摩尔多瓦,MDA,7.71,1982
摩尔多瓦,MDA,7.61,1983
摩尔多瓦,MDA,7.54,1984
摩尔多瓦,MDA,7.54,1985
摩尔多瓦,MDA,7.64,1986
摩尔多瓦,MDA,7.78,1987
摩尔多瓦,MDA,7.95,1988
摩尔多瓦,MDA,8.12,1989
摩尔多瓦,MDA,8.29,1990
摩尔多瓦,MDA,8.48,1991
摩尔多瓦,MDA,8.66,1992
摩尔多瓦,MDA,8.82,1993
摩尔多瓦,MDA,8.94,1994
摩尔多瓦,MDA,9.01,1995
摩尔多瓦,MDA,9.18,1996
摩尔多瓦,MDA,9.28,1997
摩尔多瓦,MDA,9.33,1998
摩尔多瓦,MDA,9.38,1999
摩尔多瓦,MDA,9.42,2000
摩尔多瓦,MDA,9.57,2001
摩尔多瓦,MDA,9.72,2002
摩尔多瓦,MDA,9.85,2003
摩尔多瓦,MDA,9.92,2004
摩尔多瓦,MDA,9.93,2005
摩尔多瓦,MDA,10.05,2006
摩尔多瓦,MDA,10.12,2007
摩尔多瓦,MDA,10.16,2008
摩尔多瓦,MDA,10.16,2009
摩尔多瓦,MDA,10.15,2010
摩尔多瓦,MDA,10.14,2011
摩尔多瓦,MDA,10.07,2012
摩尔多瓦,MDA,9.95,2013
摩尔多瓦,MDA,9.88,2014
摩尔多瓦,MDA,9.94,2015
摩尔多瓦,MDA,10.33,2016
摩尔多瓦,MDA,10.86,2017
蒙古,MNG,4.83,1960
蒙古,MNG,4.91,1961
蒙古,MNG,4.95,1962
蒙古,MNG,4.96,1963
蒙古,MNG,4.95,1964
蒙古,MNG,4.92,1965
蒙古,MNG,4.90,1966
蒙古,MNG,4.87,1967
蒙古,MNG,4.83,1968
蒙古,MNG,4.81,1969
蒙古,MNG,4.79,1970
蒙古,MNG,4.84,1971
蒙古,MNG,4.88,1972
蒙古,MNG,4.91,1973
蒙古,MNG,4.90,1974
蒙古,MNG,4.87,1975
蒙古,MNG,4.81,1976
蒙古,MNG,4.74,1977
蒙古,MNG,4.65,1978
蒙古,MNG,4.56,1979
蒙古,MNG,4.49,1980
蒙古,MNG,4.47,1981
蒙古,MNG,4.45,1982
蒙古,MNG,4.43,1983
蒙古,MNG,4.39,1984
蒙古,MNG,4.34,1985
蒙古,MNG,4.31,1986
蒙古,MNG,4.27,1987
蒙古,MNG,4.21,1988
蒙古,MNG,4.17,1989
蒙古,MNG,4.13,1990
蒙古,MNG,4.08,1991
蒙古,MNG,4.03,1992
蒙古,MNG,3.97,1993
蒙古,MNG,3.89,1994
蒙古,MNG,3.80,1995
蒙古,MNG,3.81,1996
蒙古,MNG,3.80,1997
蒙古,MNG,3.78,1998
蒙古,MNG,3.74,1999
蒙古,MNG,3.69,2000
蒙古,MNG,3.72,2001
蒙古,MNG,3.74,2002
蒙古,MNG,3.74,2003
蒙古,MNG,3.74,2004
蒙古,MNG,3.72,2005
蒙古,MNG,3.77,2006
蒙古,MNG,3.80,2007
蒙古,MNG,3.82,2008
蒙古,MNG,3.83,2009
蒙古,MNG,3.81,2010
蒙古,MNG,3.83,2011
蒙古,MNG,3.84,2012
蒙古,MNG,3.84,2013
蒙古,MNG,3.85,2014
蒙古,MNG,3.88,2015
蒙古,MNG,3.95,2016
蒙古,MNG,4.03,2017
黑山,MNE,6.17,1960
黑山,MNE,6.15,1961
黑山,MNE,6.11,1962
黑山,MNE,6.06,1963
黑山,MNE,6.02,1964
黑山,MNE,5.99,1965
黑山,MNE,6.16,1966
黑山,MNE,6.36,1967
黑山,MNE,6.60,1968
黑山,MNE,6.88,1969
黑山,MNE,7.20,1970
黑山,MNE,7.36,1971
黑山,MNE,7.51,1972
黑山,MNE,7.64,1973
黑山,MNE,7.75,1974
黑山,MNE,7.84,1975
黑山,MNE,7.94,1976
黑山,MNE,8.04,1977
黑山,MNE,8.11,1978
黑山,MNE,8.15,1979
黑山,MNE,8.13,1980
黑山,MNE,8.07,1981
黑山,MNE,7.97,1982
黑山,MNE,7.85,1983
黑山,MNE,7.76,1984
黑山,MNE,7.71,1985
黑山,MNE,7.75,1986
黑山,MNE,7.82,1987
黑山,MNE,7.93,1988
黑山,MNE,8.07,1989
黑山,MNE,8.24,1990
黑山,MNE,8.49,1991
黑山,MNE,8.77,1992
黑山,MNE,9.08,1993
黑山,MNE,9.42,1994
黑山,MNE,9.80,1995
黑山,MNE,10.14,1996
黑山,MNE,10.49,1997
黑山,MNE,10.85,1998
黑山,MNE,11.21,1999
黑山,MNE,11.57,2000
黑山,MNE,11.93,2001
黑山,MNE,12.28,2002
黑山,MNE,12.61,2003
黑山,MNE,12.88,2004
黑山,MNE,13.06,2005
黑山,MNE,13.11,2006
黑山,MNE,13.07,2007
黑山,MNE,13.01,2008
黑山,MNE,12.96,2009
黑山,MNE,12.97,2010
黑山,MNE,13.06,2011
黑山,MNE,13.19,2012
黑山,MNE,13.36,2013
黑山,MNE,13.59,2014
黑山,MNE,13.89,2015
黑山,MNE,14.30,2016
黑山,MNE,14.76,2017
摩洛哥,MAR,2.98,1960
摩洛哥,MAR,3.04,1961
摩洛哥,MAR,3.08,1962
摩洛哥,MAR,3.11,1963
摩洛哥,MAR,3.15,1964
摩洛哥,MAR,3.19,1965
摩洛哥,MAR,3.25,1966
摩洛哥,MAR,3.31,1967
摩洛哥,MAR,3.37,1968
摩洛哥,MAR,3.42,1969
摩洛哥,MAR,3.45,1970
摩洛哥,MAR,3.48,1971
摩洛哥,MAR,3.49,1972
摩洛哥,MAR,3.49,1973
摩洛哥,MAR,3.48,1974
摩洛哥,MAR,3.46,1975
摩洛哥,MAR,3.43,1976
摩洛哥,MAR,3.39,1977
摩洛哥,MAR,3.35,1978
摩洛哥,MAR,3.31,1979
摩洛哥,MAR,3.29,1980
摩洛哥,MAR,3.28,1981
摩洛哥,MAR,3.28,1982
摩洛哥,MAR,3.29,1983
摩洛哥,MAR,3.32,1984
摩洛哥,MAR,3.37,1985
摩洛哥,MAR,3.45,1986
摩洛哥,MAR,3.55,1987
摩洛哥,MAR,3.66,1988
摩洛哥,MAR,3.79,1989
摩洛哥,MAR,3.92,1990
摩洛哥,MAR,4.08,1991
摩洛哥,MAR,4.24,1992
摩洛哥,MAR,4.39,1993
摩洛哥,MAR,4.55,1994
摩洛哥,MAR,4.69,1995
摩洛哥,MAR,4.82,1996
摩洛哥,MAR,4.94,1997
摩洛哥,MAR,5.05,1998
摩洛哥,MAR,5.16,1999
摩洛哥,MAR,5.26,2000
摩洛哥,MAR,5.37,2001
摩洛哥,MAR,5.47,2002
摩洛哥,MAR,5.56,2003
摩洛哥,MAR,5.65,2004
摩洛哥,MAR,5.75,2005
摩洛哥,MAR,5.83,2006
摩洛哥,MAR,5.92,2007
摩洛哥,MAR,6.01,2008
摩洛哥,MAR,6.08,2009
摩洛哥,MAR,6.14,2010
摩洛哥,MAR,6.17,2011
摩洛哥,MAR,6.19,2012
摩洛哥,MAR,6.21,2013
摩洛哥,MAR,6.27,2014
摩洛哥,MAR,6.40,2015
摩洛哥,MAR,6.56,2016
摩洛哥,MAR,6.77,2017
莫桑比克,MOZ,2.74,1960
莫桑比克,MOZ,2.77,1961
莫桑比克,MOZ,2.79,1962
莫桑比克,MOZ,2.80,1963
莫桑比克,MOZ,2.81,1964
莫桑比克,MOZ,2.80,1965
莫桑比克,MOZ,2.83,1966
莫桑比克,MOZ,2.85,1967
莫桑比克,MOZ,2.87,1968
莫桑比克,MOZ,2.87,1969
莫桑比克,MOZ,2.87,1970
莫桑比克,MOZ,2.90,1971
莫桑比克,MOZ,2.91,1972
莫桑比克,MOZ,2.92,1973
莫桑比克,MOZ,2.93,1974
莫桑比克,MOZ,2.93,1975
莫桑比克,MOZ,2.94,1976
莫桑比克,MOZ,2.95,1977
莫桑比克,MOZ,2.95,1978
莫桑比克,MOZ,2.95,1979
莫桑比克,MOZ,2.95,1980
莫桑比克,MOZ,2.97,1981
莫桑比克,MOZ,2.99,1982
莫桑比克,MOZ,2.99,1983
莫桑比克,MOZ,2.99,1984
莫桑比克,MOZ,2.99,1985
莫桑比克,MOZ,3.03,1986
莫桑比克,MOZ,3.07,1987
莫桑比克,MOZ,3.10,1988
莫桑比克,MOZ,3.11,1989
莫桑比克,MOZ,3.11,1990
莫桑比克,MOZ,3.10,1991
莫桑比克,MOZ,3.08,1992
莫桑比克,MOZ,3.05,1993
莫桑比克,MOZ,3.02,1994
莫桑比克,MOZ,3.00,1995
莫桑比克,MOZ,3.02,1996
莫桑比克,MOZ,3.03,1997
莫桑比克,MOZ,3.04,1998
莫桑比克,MOZ,3.05,1999
莫桑比克,MOZ,3.05,2000
莫桑比克,MOZ,3.07,2001
莫桑比克,MOZ,3.08,2002
莫桑比克,MOZ,3.08,2003
莫桑比克,MOZ,3.08,2004
莫桑比克,MOZ,3.08,2005
莫桑比克,MOZ,3.09,2006
莫桑比克,MOZ,3.11,2007
莫桑比克,MOZ,3.12,2008
莫桑比克,MOZ,3.12,2009
莫桑比克,MOZ,3.12,2010
莫桑比克,MOZ,3.13,2011
莫桑比克,MOZ,3.13,2012
莫桑比克,MOZ,3.13,2013
莫桑比克,MOZ,3.13,2014
莫桑比克,MOZ,3.13,2015
莫桑比克,MOZ,3.15,2016
莫桑比克,MOZ,3.16,2017
缅甸,MMR,3.44,1960
缅甸,MMR,3.48,1961
缅甸,MMR,3.52,1962
缅甸,MMR,3.54,1963
缅甸,MMR,3.55,1964
缅甸,MMR,3.56,1965
缅甸,MMR,3.62,1966
缅甸,MMR,3.67,1967
缅甸,MMR,3.71,1968
缅甸,MMR,3.74,1969
缅甸,MMR,3.77,1970
缅甸,MMR,3.81,1971
缅甸,MMR,3.84,1972
缅甸,MMR,3.87,1973
缅甸,MMR,3.89,1974
缅甸,MMR,3.89,1975
缅甸,MMR,3.93,1976
缅甸,MMR,3.95,1977
缅甸,MMR,3.96,1978
缅甸,MMR,3.97,1979
缅甸,MMR,3.99,1980
缅甸,MMR,4.03,1981
缅甸,MMR,4.08,1982
缅甸,MMR,4.11,1983
缅甸,MMR,4.14,1984
缅甸,MMR,4.17,1985
缅甸,MMR,4.21,1986
缅甸,MMR,4.25,1987
缅甸,MMR,4.29,1988
缅甸,MMR,4.32,1989
缅甸,MMR,4.36,1990
缅甸,MMR,4.44,1991
缅甸,MMR,4.51,1992
缅甸,MMR,4.57,1993
缅甸,MMR,4.62,1994
缅甸,MMR,4.66,1995
缅甸,MMR,4.72,1996
缅甸,MMR,4.77,1997
